ns_probs,y_test,y_pred,act_probs
0,1,1,0.9626975
0,1,1,0.88439924
0,1,1,0.9220248
0,0,0,0.0927457
0,1,0,0.39949006
0,0,1,0.5765825
0,1,1,0.73090744
0,0,0,2.1093947e-05
0,1,1,0.94368917
0,1,0,0.22065938
0,0,0,0.22321321
0,1,1,0.9155717
0,0,0,0.00026086206
0,0,0,0.39676946
0,1,0,0.397132
0,1,1,0.9931318
0,0,0,0.385725
0,0,0,0.03474825
0,0,0,0.40509257
0,1,0,0.3363438
0,0,0,0.20064501
0,1,1,0.7473865
0,0,0,0.09018721
0,0,0,0.44959074
0,1,1,0.9953992
0,0,1,0.5717847
0,0,0,0.0005218787
0,1,1,0.9466292
0,0,0,3.4675366e-05
0,0,1,0.8610285
0,0,1,0.5281522
0,0,0,0.0006790509
0,0,0,0.47518682
0,1,0,0.30832845
0,1,1,0.9845201
0,0,0,0.30783895
0,0,0,0.254936
0,0,0,0.04869953
0,0,0,0.00030191086
0,1,1,0.6272939
0,1,1,0.95518416
0,1,1,0.98536634
0,0,0,0.00090860703
0,0,0,0.14412178
0,0,0,0.00025624182
0,0,0,0.00014387768
0,0,0,0.19783594
0,0,0,0.11265466
0,0,0,0.140432
0,0,0,0.0001247573
0,0,1,0.50938976
0,0,0,0.00022812528
0,0,0,0.064665616
0,0,0,0.31879044
0,1,1,0.9999473
0,1,0,0.12666786
0,1,1,0.983039
0,1,1,0.9709501
0,1,1,0.9735329
0,1,1,0.9237776
0,0,0,7.5499775e-05
0,0,0,0.0013063126
0,0,0,0.006255477
0,0,0,0.2978425
0,0,0,6.302536e-05
0,1,1,0.96740204
0,1,1,0.9790814
0,0,0,0.14238368
0,1,0,0.40264818
0,0,0,0.33167735
0,0,0,8.120409e-05
0,1,0,0.30634594
0,0,0,0.00025002222
0,1,1,0.90515274
0,1,0,0.36510837
0,0,0,0.3062827
0,0,0,0.0003565895
0,0,0,0.0056376057
0,0,0,0.19282952
0,0,0,0.3039632
0,0,0,0.3484825
0,0,0,0.079114735
0,0,0,0.09167873
0,1,1,0.9680328
0,0,1,0.50899273
0,1,1,0.9971154
0,1,1,0.94829047
0,0,0,2.7913533e-05
0,1,0,0.42472756
0,1,0,0.27894908
0,0,0,0.124723926
0,1,1,0.9424516
0,1,1,0.97810954
0,1,1,0.9955788
0,0,1,0.56132877
0,0,0,4.3808883e-05
0,1,1,0.933885
0,1,1,0.9940795
0,1,1,0.94064456
0,1,0,0.2763016
0,1,1,0.994255
0,0,0,0.25508216
0,0,0,0.0011554599
0,1,1,0.99621433
0,0,0,0.40389633
0,1,1,0.9311201
0,0,0,9.3849114e-05
0,1,1,0.9328245
0,1,0,0.4495496
0,0,1,0.60214555
0,1,1,0.9997687
0,0,0,0.0002471035
0,0,0,0.00020445779
0,1,1,0.9798671
0,0,0,0.4629172
0,1,1,0.89623487
0,1,1,0.9958753
0,1,0,0.1775036
0,1,0,0.17190836
0,1,1,0.9606371
0,0,1,0.5195264
0,1,1,0.82941556
0,0,0,0.0016871257
0,0,0,0.011123932
0,1,1,0.94394374
0,1,1,0.8173685
0,1,1,0.95439446
0,0,0,0.2608944
0,0,0,0.00014522918
0,1,0,0.3375629
0,1,1,0.8441463
0,0,0,0.00013477168
0,0,0,0.0006953454
0,1,1,0.9917293
0,0,0,0.2996116
0,1,1,0.99600726
0,0,0,0.42746726
0,0,0,9.475646e-05
0,1,1,0.9311591
0,0,0,0.0026848668
0,0,0,0.2625247
0,1,1,0.88711166
0,1,1,0.9844029
0,0,0,7.696659e-05
0,0,0,0.37069467
0,0,0,0.000107918066
0,1,0,0.26430222
0,0,0,0.0019314637
0,0,0,0.18014088
0,0,0,0.33913907
0,1,1,0.9569699
0,0,0,0.0002604495
0,0,0,0.0002403842
0,1,1,0.93301725
0,1,1,0.82894874
0,0,0,0.3251816
0,1,1,0.8414854
0,0,0,0.3404036
0,1,1,0.9355457
0,1,1,0.7914365
0,0,0,0.00040332618
0,1,1,0.99999213
0,1,0,0.3482721
0,0,0,0.24575426
0,1,1,0.9860001
0,0,0,0.37439862
0,1,1,0.96241915
0,0,1,0.505609
0,1,1,0.92638683
0,0,0,0.31537902
0,1,1,0.8505839
0,1,1,0.8543411
0,1,0,0.47719783
0,1,0,0.2884178
0,0,0,0.16014372
0,1,1,0.93597025
0,0,0,0.0027528286
0,0,0,0.3583975
0,0,0,0.39815125
0,1,1,0.7270975
0,1,1,0.9147148
0,1,1,0.9984883
0,1,1,0.8400825
0,1,0,0.41670954
0,1,1,0.9907205
0,1,0,0.20281279
0,1,1,0.98531425
0,0,0,0.01439206
0,1,1,0.9874658
0,0,0,0.00059144164
0,0,0,0.007915847
0,1,1,0.7895552
0,0,0,0.23733453
0,1,1,0.9468651
0,1,1,0.74151033
0,0,0,0.017181443
0,1,0,0.44425896
0,0,1,0.566646
0,1,1,0.9246727
0,1,1,0.79730594
0,0,0,0.00022516889
0,0,0,0.42888433
0,0,0,9.525319e-05
0,0,0,3.368916e-05
0,1,1,0.9859928
0,1,0,0.30963406
0,0,0,0.4600292
0,0,0,0.00028959676
0,1,1,0.99894446
0,1,1,0.9872809
0,0,0,0.0034642085
0,0,0,6.676196e-05
0,0,0,0.32598403
0,1,1,0.92114675
0,1,1,0.96488446
0,1,1,0.93740386
0,0,0,0.0008388366
0,0,0,0.0012111512
0,1,1,0.90533143
0,0,0,0.19474198
0,0,0,0.32375
0,0,0,0.02304012
0,0,0,0.41951203
0,0,0,0.28443652
0,0,0,0.4416544
0,0,0,0.34617636
0,0,0,0.0014174215
0,1,1,0.99958163
0,0,0,0.0008345824
0,0,0,0.000115512725
0,0,0,0.0014330755
0,0,0,0.108795136
0,1,1,0.95028925
0,1,1,0.8849284
0,0,0,0.20927891
0,0,0,5.0669354e-05
0,1,1,0.9814951
0,0,0,0.0013843798
0,0,0,0.0002672055
0,1,1,0.9838297
0,0,0,0.0005610871
0,0,0,0.11019778
0,0,0,0.0001805375
0,0,0,0.0008269389
0,0,0,0.23837855
0,1,1,0.90978384
0,1,1,0.84820825
0,1,1,0.86179435
0,1,1,0.9347904
0,0,0,0.23414531
0,0,0,0.43366897
0,0,0,0.019476179
0,0,0,0.2424979
0,1,0,0.30077177
0,1,1,0.96413946
0,0,0,0.00066714885
0,1,0,0.35638997
0,1,1,0.91968393
0,0,0,0.005307752
0,0,0,0.016481882
0,0,0,0.086885914
0,1,1,0.9916386
0,0,0,0.12655137
0,0,0,0.17376165
0,0,0,0.0014459835
0,1,1,0.9746473
0,0,0,0.0005243177
0,0,0,0.22063565
0,0,0,0.002747668
0,1,1,0.9688194
0,1,1,0.9773013
0,0,0,0.21752566
0,1,1,0.9775594
0,1,1,0.96475494
0,1,1,0.95569456
0,1,1,0.69940144
0,1,1,0.9886131
0,1,1,0.9895656
0,1,1,0.9804539
0,1,1,0.9823344
0,0,1,0.732744
0,0,0,6.554872e-05
0,0,0,0.44189268
0,0,0,0.024562357
0,1,1,0.8930021
0,0,0,0.29979622
0,0,0,0.29542804
0,1,1,0.91100025
0,1,1,0.9465684
0,0,0,0.07482013
0,0,0,0.00020677804
0,1,1,0.9397102
0,0,0,1.5980879e-05
0,1,1,0.91820765
0,1,1,0.96011925
0,1,1,0.925607
0,0,1,0.5513232
0,0,1,0.72400033
0,0,0,0.00017586845
0,0,1,0.5004687
0,0,0,0.3267579
0,1,1,0.5878923
0,1,1,0.95863575
0,0,0,0.20422307
0,0,0,0.00017230141
0,1,1,0.98556805
0,0,0,0.19958693
0,1,1,0.98223245
0,0,0,0.069847934
0,1,1,0.99998045
0,1,1,0.6751184
0,0,0,0.055544548
0,1,1,0.9906192
0,0,0,0.0918696
0,1,0,0.38251027
0,1,1,0.87518144
0,0,0,0.26735583
0,1,1,0.9510516
0,1,1,0.932756
0,1,1,0.9475866
0,1,1,0.98140097
0,1,1,0.9694965
0,0,0,0.46775052
0,1,0,0.45931482
0,1,1,0.77895683
0,0,0,7.390979e-05
0,1,1,0.9656861
0,1,1,0.9613139
0,0,0,0.00087914994
0,0,1,0.5163365
0,1,1,0.8895308
0,0,0,0.30496243
0,0,0,0.23428635
0,1,1,0.97424763
0,0,0,0.32307744
0,0,0,0.00019485234
0,0,0,0.09000008
0,1,1,0.994669
0,1,0,0.44975442
0,1,1,0.97189665
0,0,0,0.44361928
0,0,0,0.40793994
0,0,0,9.489291e-05
0,0,0,0.368037
0,1,1,0.83164954
0,0,0,7.387576e-05
0,0,0,0.20594938
0,1,1,0.9433446
0,0,0,0.0014918305
0,0,0,0.00029405078
0,0,0,0.24250038
0,0,0,0.0005790016
0,0,0,0.000107730324
0,0,0,4.426887e-05
0,1,0,0.20792802
0,0,0,0.25516462
0,0,0,0.2583182
0,0,0,0.038460556
0,1,1,0.9993887
0,0,0,0.115323454
0,0,0,0.05592368
0,0,0,0.0070586433
0,0,0,0.0011051659
0,0,0,0.038416225
0,0,0,0.0017068808
0,0,0,0.00016106715
0,0,0,0.07846066
0,0,0,0.10316353
0,0,0,0.00024505012
0,0,0,0.25244734
0,1,1,0.8600375
0,1,1,0.90902114
0,0,0,0.06038937
0,0,0,0.35734484
0,0,0,0.0025549242
0,1,1,0.747563
0,1,1,0.5682237
0,1,1,0.9986272
0,1,0,0.34928235
0,1,1,0.6568083
0,0,0,0.37459892
0,0,0,0.003349758
0,1,1,0.9899182
0,1,1,0.9803744
0,1,1,0.9839931
0,0,0,8.394111e-05
0,1,1,0.98011565
0,0,0,0.15859105
0,1,0,0.4941286
0,1,1,0.9790911
0,1,1,0.9648618
0,1,1,0.9932153
0,0,0,0.00038490273
0,0,0,6.0453345e-05
0,0,0,0.17538702
0,1,1,0.8571267
0,1,1,0.985424
0,1,1,0.9313829
0,0,0,0.07795623
0,0,0,6.867133e-05
0,1,1,0.93519944
0,1,1,0.9104909
0,0,0,0.0006927159
0,0,0,0.27720317
0,1,1,0.75932163
0,1,0,0.12580562
0,0,0,0.317745
0,0,0,0.094110586
0,1,0,0.26549128
0,1,1,0.9995623
0,0,0,0.00012623084
0,1,0,0.35586977
0,1,1,0.98722863
0,0,0,0.35704634
0,0,0,0.0001960426
0,0,0,0.017948324
0,1,0,0.48691034
0,0,0,0.14809631
0,0,0,0.0008346861
0,0,0,0.41064212
0,0,0,0.004105308
0,0,0,0.0001936466
0,1,1,0.61575997
0,0,0,0.016658656
0,0,0,0.098412946
0,1,1,0.9708946
0,0,0,0.40177605
0,1,1,0.68912745
0,1,1,0.98595506
0,0,0,0.002910816
0,0,0,9.0801615e-05
0,0,0,0.20171899
0,0,0,0.21041664
0,1,1,0.6126144
0,1,0,0.4417475
0,1,1,0.97117954
0,0,0,0.13302383
0,1,1,0.8825737
0,1,0,0.2918557
0,0,0,0.18742049
0,1,1,0.9997211
0,0,0,0.22224498
0,0,0,0.26023418
0,1,1,0.9696246
0,0,0,0.00022491891
0,1,1,0.9696349
0,1,1,0.9763238
0,0,0,8.70027e-05
0,0,0,0.18982102
0,1,1,0.9539399
0,0,0,0.26546046
0,1,1,0.970221
0,1,0,0.35143232
0,1,1,0.6033255
0,0,0,0.30235434
0,0,0,5.1552906e-05
0,1,1,0.94897944
0,0,0,8.077299e-05
0,1,1,0.93652064
0,1,1,0.9988857
0,1,1,0.909218
0,0,0,0.00055462867
0,1,0,0.28668132
0,0,0,0.2537166
0,0,0,0.2969794
0,0,0,0.35976237
0,1,1,0.939732
0,1,1,0.9871869
0,1,1,0.985938
0,1,1,0.9697697
0,1,1,0.97219175
0,0,0,0.062583305
0,0,1,0.5842948
0,0,0,0.20503546
0,0,0,0.0007179976
0,1,1,0.9222923
0,1,1,0.9003251
0,0,0,0.0005431944
0,1,1,0.6056453
0,1,1,0.9952545
0,1,1,0.6372428
0,1,1,0.9896337
0,0,0,0.00032816725
0,1,1,0.99882513
0,0,0,0.0010079867
0,1,0,0.28893888
0,0,0,0.00095599605
0,0,0,0.00023306962
0,0,0,0.0019281106
0,0,0,5.5625085e-05
0,1,0,0.26644212
0,0,0,0.09056276
0,0,0,0.18791714
0,1,1,0.9998913
0,1,1,0.9945913
0,0,0,0.21875307
0,0,0,0.108845845
0,1,1,0.9253448
0,0,0,0.40714577
0,1,1,0.99932873
0,0,0,7.7963836e-05
0,0,0,0.07866777
0,0,0,0.36556423
0,1,1,0.96882826
0,0,0,0.00029752668
0,0,0,0.37280264
0,1,0,0.44107363
0,1,1,0.988003
0,0,0,0.31757408
0,0,0,2.2471477e-05
0,1,1,0.9060734
0,0,0,0.13829337
0,1,1,0.9681971
0,0,0,0.020971151
0,1,1,0.75295186
0,1,0,0.46327156
0,1,1,0.5813305
0,0,0,0.0010483549
0,1,0,0.26220968
0,1,1,0.86836904
0,0,0,0.30832845
0,1,1,0.98646414
0,0,0,8.888983e-05
0,1,1,0.97457135
0,0,0,0.3904719
0,1,1,0.9993685
0,0,0,0.003818898
0,1,0,0.46729007
0,1,1,0.97015554
0,0,0,0.0028710205
0,0,0,4.674834e-05
0,0,0,0.24117911
0,1,1,0.90212464
0,0,0,0.00032265854
0,0,0,0.010543816
0,0,0,0.28888685
0,1,1,0.97489196
0,0,0,0.23159285
0,1,1,0.84919566
0,0,0,0.00300912
0,1,1,0.9745209
0,0,0,6.177389e-05
0,0,0,0.26515678
0,1,1,0.6767102
0,0,0,0.00011225851
0,0,0,0.0007302921
0,0,0,5.5086697e-05
0,1,1,0.9815083
0,0,0,0.03279488
0,0,1,0.61804503
0,0,0,0.006289142
0,1,1,0.979542
0,0,0,0.3906515
0,0,0,0.0023935486
0,1,1,0.99160224
0,0,0,0.17433044
0,0,0,0.3934809
0,0,0,0.33225676
0,0,0,0.24661827
0,1,1,0.8942144
0,0,0,0.0024417115
0,0,0,0.000100409256
0,0,0,0.07254953
0,0,0,0.037598073
0,0,0,0.08322568
0,1,1,0.886607
0,0,0,0.36394748
0,1,1,0.98249775
0,0,0,0.07846808
0,0,1,0.6052344
0,1,1,0.9731198
0,0,0,0.16551924
0,1,1,0.9665414
0,0,0,0.1984431
0,1,1,0.8322599
0,0,0,0.041428223
0,0,0,0.00017240709
0,0,0,0.00026337613
0,0,0,0.0007894213
0,1,1,0.8366068
0,0,0,0.000531669
0,1,1,0.75396216
0,0,0,0.00054004916
0,1,1,0.99961495
0,0,0,6.409434e-05
0,1,1,0.9142657
0,1,1,0.9953685
0,0,0,0.00022854196
0,0,0,0.0009638279
0,0,0,0.002211094
0,0,0,0.33877268
0,1,1,0.9480052
0,0,0,0.0017275917
0,1,1,0.9226832
0,1,1,0.9344897
0,0,0,0.00048768256
0,1,1,0.90334034
0,0,0,0.27150142
0,0,0,0.00013718265
0,0,1,0.50176656
0,0,0,0.4691141
0,0,0,0.2446415
0,0,0,0.26468226
0,1,1,0.9989864
0,0,0,0.0049515204
0,0,0,0.0013641833
0,0,0,0.009689021
0,1,0,0.16429865
0,0,0,0.26522923
0,0,0,0.13858506
0,1,1,0.67882526
0,0,0,0.014002184
0,1,1,0.9120239
0,0,0,0.0037503487
0,1,1,0.94598085
0,1,1,0.7385327
0,0,0,0.027511593
0,1,0,0.37071005
0,0,0,0.0007142635
0,0,0,0.020069918
0,0,0,0.0027152502
0,1,1,0.998262
0,1,1,0.9621572
0,0,0,0.00018307971
0,0,0,0.00029487952
0,0,0,0.037497483
0,1,0,0.46577647
0,1,1,0.99814355
0,1,1,0.97094035
0,1,1,0.9377849
0,1,1,0.7525398
0,0,0,0.2510904
0,1,1,0.85679847
0,0,0,0.00010711816
0,0,0,0.25058663
0,1,1,0.987938
0,1,1,0.9552871
0,0,0,0.00043249517
0,1,1,0.8852446
0,1,1,0.99988186
0,1,1,0.95792025
0,1,1,0.63518745
0,1,1,0.99976546
0,1,1,0.963733
0,1,1,0.9439909
0,0,0,0.00013996214
0,1,1,0.9478415
0,0,0,0.19815926
0,0,0,0.40536967
0,1,1,0.8735201
0,1,1,0.9781934
0,1,1,0.73932964
0,1,1,0.96867186
0,1,1,0.88776034
0,1,1,0.95434046
0,1,0,0.1927038
0,1,0,0.46913874
0,0,0,0.28739807
0,0,0,0.00027814604
0,0,0,0.00041482178
0,0,1,0.5656191
0,1,1,0.9999906
0,0,0,0.09477801
0,0,0,0.00018927077
0,0,0,0.23886703
0,0,0,0.2891813
0,0,0,3.0060151e-05
0,0,0,0.000119277975
0,0,0,0.36710763
0,1,1,0.7655459
0,1,1,0.9633138
0,0,0,0.4443708
0,1,1,0.84583974
0,0,0,0.15932141
0,0,0,0.06292822
0,0,0,0.00018349827
0,0,0,0.26395628
0,1,1,0.644534
0,1,0,0.48749602
0,0,0,0.12657158
0,0,0,0.0013916548
0,1,1,0.9999851
0,0,0,9.32468e-05
0,1,0,0.42285895
0,1,1,0.9629898
0,0,0,0.20720868
0,0,0,0.3020205
0,1,1,0.9509839
0,1,1,0.89163697
0,0,0,0.4694787
0,0,1,0.7404773
0,1,1,0.96964675
0,0,0,0.3316661
0,0,0,0.41289195
0,0,0,0.27008516
0,0,0,0.00011250208
0,0,1,0.60486317
0,1,1,0.9270335
0,1,1,0.94134927
0,1,1,0.918202
0,1,0,0.31079194
0,1,1,0.99958855
0,0,0,0.0002839911
0,1,1,0.9995695
0,0,0,0.061017446
0,1,1,0.9395916
0,0,0,0.18120357
0,1,1,0.91979605
0,1,1,0.8322466
0,1,1,0.5554628
0,1,0,0.40307546
0,1,1,0.82233596
0,0,0,0.2686548
0,1,0,0.32785362
0,0,0,0.05416834
0,0,0,0.37562788
0,1,1,0.65431577
0,0,0,0.00036858683
0,0,0,0.37133467
0,0,0,0.056312177
0,0,0,0.00016955863
0,0,0,0.049541548
0,0,0,0.00015576268
0,0,0,0.26260886
0,1,1,0.96366847
0,0,0,7.3818715e-05
0,1,1,0.8280108
0,0,0,0.00049453415
0,1,1,0.9661885
0,0,1,0.51553774
0,1,1,0.99989486
0,0,0,0.017529922
0,1,1,0.961505
0,1,1,0.9905239
0,1,1,0.9848861
0,0,1,0.57457495
0,0,0,0.00014333201
0,0,0,4.098324e-05
0,1,0,0.4431592
0,1,1,0.9810377
0,1,1,0.94552076
0,0,0,0.00018285117
0,0,1,0.52980226
0,1,1,0.60476243
0,1,1,0.91085654
0,0,0,0.0026143242
0,0,0,0.42863193
0,0,0,0.000115143004
0,1,1,0.96928084
0,0,0,0.28636095
0,1,1,0.99976104
0,0,0,1.0651364e-05
0,1,1,0.9579406
0,0,0,0.13286068
0,1,1,0.9312374
0,1,0,0.20739377
0,0,0,0.00034577315
0,0,0,0.22639485
0,1,1,0.6018188
0,0,1,0.51065475
0,0,0,0.00010316438
0,0,0,9.529425e-05
0,1,1,0.8602655
0,0,0,0.27093607
0,0,0,0.2186273
0,0,0,0.00011511062
0,1,1,0.96608293
0,1,1,0.99958676
0,1,1,0.9173849
0,0,0,0.29828668
0,0,0,0.00016393249
0,1,0,0.3599292
0,1,1,0.8351346
0,0,0,0.0006688591
0,1,0,0.41390166
0,1,1,0.925527
0,1,0,0.20132525
0,1,1,0.98273563
0,1,0,0.43788233
0,0,0,0.00026533147
0,0,0,0.0008875085
0,1,1,0.9527557
0,0,0,0.004933592
0,1,1,0.9015356
0,0,0,0.00029155318
0,0,0,0.0007535018
0,1,0,0.10250672
0,1,1,0.59728175
0,1,1,0.57897556
0,0,0,0.0007909774
0,0,0,0.021961195
0,0,0,0.0005867738
0,0,0,4.6717993e-05
0,0,0,0.4500344
0,1,1,0.9878399
0,1,1,0.9998975
0,0,0,9.445232e-06
0,0,0,0.0006201226
0,1,1,0.98221564
0,1,1,0.7257303
0,0,0,0.0001603052
0,0,0,0.1250067
0,0,0,0.23734042
0,0,1,0.6608808
0,0,0,0.0016654775
0,1,0,0.41640732
0,0,0,0.00022368535
0,1,1,0.8145635
0,1,1,0.9091675
0,1,1,0.99973875
0,0,0,0.09476866
0,0,0,0.00017929959
0,1,1,0.94185436
0,0,0,0.3818649
0,0,0,0.28509438
0,0,0,0.012993592
0,0,0,0.0028370249
0,1,1,0.98134494
0,1,1,0.9923563
0,0,0,0.04188036
0,1,1,0.81338674
0,1,1,0.9791215
0,1,1,0.99013305
0,1,1,0.99524826
0,1,1,0.8714871
0,0,0,0.00022376106
0,1,1,0.97739077
0,0,0,2.940373e-05
0,0,0,0.00010079067
0,0,0,0.22210196
0,1,1,0.78703403
0,1,1,0.94910216
0,0,0,0.00016809069
0,1,1,0.8892104
0,0,0,0.0009685137
0,0,0,0.00027238383
0,1,0,0.2155731
0,0,0,0.32139817
0,0,0,0.49152848
0,0,0,0.00039208983
0,1,1,0.98505163
0,0,0,0.021846564
0,0,0,0.09759483
0,1,1,0.900976
0,1,1,0.71507764
0,0,0,7.017841e-05
0,1,0,0.33602986
0,1,1,0.9820734
0,0,0,0.17389463
0,0,0,0.42761156
0,1,1,0.9915461
0,0,0,0.0022628522
0,0,0,0.24565773
0,1,1,0.99983025
0,1,1,0.7169401
0,0,0,0.014600604
0,1,1,0.98135525
0,0,0,0.00011785254
0,0,0,0.01602087
0,1,1,0.9253076
0,1,1,0.6934991
0,0,0,0.008352164
0,0,0,0.0005110238
0,0,0,0.00014569674
0,0,0,0.00018643079
0,0,1,0.57160085
0,0,0,0.00039822847
0,1,1,0.794676
0,0,0,0.00024192565
0,1,1,0.6820728
0,1,1,0.81779885
0,0,0,0.46552613
0,1,1,0.991026
0,1,1,0.9108064
0,1,1,0.9375052
0,0,0,0.09514889
0,0,0,0.17692235
0,0,0,0.41531876
0,0,0,0.0005947806
0,0,0,0.0011438336
0,1,1,0.98337483
0,0,0,0.013135722
0,1,1,0.9998784
0,1,1,0.9998642
0,1,1,0.9888039
0,0,0,0.0008177326
0,1,1,0.93809694
0,0,0,0.29876462
0,0,0,0.03981826
0,0,0,0.0008051528
0,0,0,0.2328657
0,1,1,0.9037965
0,0,0,4.534945e-05
0,0,0,0.21611235
0,0,0,0.00020981386
0,1,1,0.92881423
0,0,0,0.00036551262
0,0,0,0.3849253
0,1,0,0.42489034
0,0,0,6.677292e-05
0,1,1,0.97716904
0,1,1,0.7988833
0,0,0,0.13359833
0,0,0,0.383332
0,1,1,0.9680196
0,0,0,0.00035527837
0,1,1,0.9532812
0,0,0,1.50712585e-05
0,1,0,0.1874251
0,1,1,0.9776478
0,0,0,0.3286367
0,0,0,5.591536e-05
0,0,0,0.00071140827
0,1,1,0.97365135
0,0,0,0.2072453
0,1,1,0.9686844
0,1,0,0.23265094
0,1,1,0.57839155
0,0,0,0.00017288399
0,0,0,0.00011294892
0,0,0,0.00010342776
0,0,0,0.17536095
0,0,0,0.0034404686
0,0,0,0.0008806742
0,1,1,0.9892603
0,0,0,0.49599755
0,1,1,0.96761894
0,1,1,0.9998692
0,1,0,0.23487906
0,1,1,0.72283465
0,1,1,0.9974375
0,1,0,0.39139616
0,1,1,0.89755505
0,0,0,0.3116151
0,0,0,0.4523356
0,0,0,0.041014854
0,0,0,4.3766537e-05
0,0,0,0.42076835
0,0,0,9.829942e-05
0,1,1,0.9968078
0,1,1,0.77689767
0,0,0,0.24787384
0,0,0,0.00014100122
0,0,0,0.41570815
0,0,0,0.0004077441
0,0,0,1.502962e-05
0,1,1,0.9353058
0,1,1,0.85154724
0,1,0,0.31831822
0,1,1,0.9927926
0,1,1,0.88453436
0,0,0,0.020160446
0,1,1,0.9750557
0,1,1,0.99204355
0,1,1,0.99994075
0,0,0,0.0040142317
0,0,0,0.25891012
0,1,1,0.9191923
0,0,0,0.2792012
0,0,0,5.919093e-05
0,1,1,0.6110871
0,1,1,0.856743
0,0,1,0.5631604
0,0,0,0.31412482
0,0,0,0.00026518732
0,0,1,0.5559855
0,1,1,0.93046004
0,0,1,0.59311205
0,0,0,4.0445033e-05
0,0,0,0.19702427
0,1,1,0.968253
0,1,1,0.5680062
0,1,1,0.737809
0,0,1,0.66496557
0,0,0,0.0002568582
0,0,0,0.26104248
0,0,0,0.11214194
0,0,0,0.0012921034
0,1,1,0.9250018
0,1,0,0.43723258
0,0,0,0.24064328
0,0,0,5.1446827e-05
0,1,1,0.99257
0,1,1,0.6221198
0,0,0,0.3882951
0,1,1,0.9963082
0,1,1,0.89544886
0,0,0,0.1476867
0,0,0,6.4594324e-06
0,0,0,0.0008504798
0,0,0,0.012475017
0,0,0,2.22129e-05
0,1,1,0.9502956
0,1,1,0.9231367
0,0,0,0.20079696
0,1,0,0.07810064
0,1,1,0.95195234
0,1,1,0.8812396
0,0,0,0.0012369874
0,1,1,0.9656316
0,1,1,0.98037785
0,0,1,0.54524654
0,0,0,0.0017860602
0,0,0,0.06552154
0,0,0,0.000236617
0,1,0,0.4003617
0,0,0,0.33923936
0,0,0,0.0014567461
0,0,0,0.00012171946
0,0,0,0.03417351
0,1,1,0.9496667
0,1,1,0.9875618
0,1,1,0.70410174
0,1,1,0.95748574
0,0,0,0.00055002497
0,1,1,0.9571039
0,0,0,9.2317285e-05
0,1,1,0.9969823
0,0,0,0.24711671
0,1,1,0.9808668
0,1,1,0.9995764
0,0,0,0.4005507
0,0,0,0.0050336677
0,1,1,0.9090445
0,0,0,0.40302837
0,0,0,0.257171
0,1,1,0.9648292
0,0,0,0.13727434
0,0,0,0.0003654609
0,0,0,2.0046322e-05
0,0,0,0.00051406305
0,0,0,0.2718984
0,1,0,0.33714622
0,0,0,0.17893921
0,1,1,0.98877805
0,1,0,0.16006383
0,0,0,0.00011854265
0,0,0,0.0011578801
0,0,0,0.28228572
0,0,0,0.2547652
0,1,1,0.9885711
0,0,0,5.3714557e-05
0,0,0,0.00020184768
0,0,0,0.4818957
0,1,1,0.84575295
0,1,1,0.99175346
0,0,0,0.00052557583
0,0,0,0.0011794167
0,0,0,0.00044511887
0,0,0,0.00010246583
0,0,1,0.5502057
0,0,0,0.42233416
0,0,0,0.00027906962
0,0,0,0.33321172
0,1,0,0.40317866
0,0,0,0.0006092634
0,1,0,0.3961647
0,0,0,0.00042883263
0,1,1,0.98827386
0,0,0,0.21730675
0,0,0,0.00019270447
0,0,0,0.00016734083
0,0,0,0.00015781187
0,0,0,0.2664151
0,1,1,0.9674901
0,1,1,0.9666266
0,0,0,0.33854017
0,0,0,0.00013251851
0,1,1,0.95857877
0,0,0,0.15030856
0,1,1,0.99956495
0,0,0,8.6216685e-05
0,0,0,0.35439825
0,0,0,0.25566232
0,0,0,0.399154
0,1,1,0.53442997
0,1,0,0.28507426
0,0,0,0.30139416
0,1,1,0.9983632
0,1,1,0.7973699
0,0,0,1.5296378e-05
0,0,0,0.026939236
0,0,0,0.16930625
0,1,1,0.8649241
0,0,0,0.14577274
0,0,0,0.018338747
0,1,1,0.91472477
0,0,0,0.04563141
0,0,0,0.29940265
0,0,0,0.06498323
0,1,0,0.28264853
0,0,1,0.57745534
0,0,0,0.00089763914
0,1,1,0.94302744
0,1,0,0.32427087
0,1,1,0.9773941
0,0,0,0.37114102
0,0,0,0.0149544105
0,1,1,0.9843141
0,0,0,0.059191927
0,0,0,0.06451947
0,0,0,0.00023137603
0,0,0,0.096159905
0,1,0,0.47211877
0,0,0,0.21389887
0,1,1,0.62690234
0,0,0,4.7183054e-05
0,0,0,0.40470365
0,1,1,0.99151176
0,1,0,0.25148687
0,1,1,0.98574626
0,1,0,0.41356048
0,0,0,0.3948499
0,1,1,0.8427059
0,0,0,0.41242462
0,0,0,0.0002479427
0,1,1,0.9927065
0,0,0,6.328608e-05
0,0,0,0.24099486
0,0,0,0.00019500362
0,0,0,0.25458178
0,1,0,0.32540986
0,0,0,0.018075652
0,0,0,0.00012851771
0,0,0,0.18114986
0,0,0,0.22644489
0,1,0,0.39419746
0,0,0,8.359579e-05
0,1,1,0.6535569
0,0,0,0.00025210332
0,0,0,0.28114033
0,0,0,0.26560482
0,0,0,0.2874675
0,1,1,0.9494581
0,0,1,0.6306616
0,1,1,0.91173285
0,0,0,0.00024247823
0,0,0,0.00010102488
